event_id,venta_id,cliente_nombre,plataforma,metodo_pago,total,riesgo_fraude,event_timestamp,batch_id
EVT-001214,V03660,Adelaida Ugarte,PS5,Tarjeta Débito,269.9,0.88,2026-05-11 23:54:25,8
EVT-001494,V02664,Curro Arribas Miró,Switch,Tarjeta Crédito,559.8,0.88,2026-05-11 23:54:54,8
EVT-001497,V27839,Armando Villalonga Zaragoza,Switch,Yape,259.9,0.88,2026-05-11 23:54:54,8
EVT-000116,V48409,Sol Llano Tejada,Switch,Yape,839.7,0.88,2026-05-11 23:55:13,8
EVT-000033,V24616,Curro Arribas Miró,Switch,Tarjeta Débito,229.9,0.88,2026-05-11 23:55:18,8
EVT-000208,V32920,Juan Carlos Casemiro Vara Alberdi,Switch,Tarjeta Débito,459.8,0.88,2026-05-11 23:55:36,8
EVT-000346,V22677,María Carmen Figueras Pomares,PS5,Plin,249.9,0.88,2026-05-11 23:55:38,8
EVT-000496,V26756,Armando Villalonga Zaragoza,Xbox,Yape,129.9,0.88,2026-05-11 23:56:05,8
EVT-000509,V44639,Isaac Díaz-Román,Switch,Yape,559.8,0.88,2026-05-11 23:56:06,8
EVT-000595,V04835,Blas de Iglesias,PS5,Tarjeta Crédito,229.9,0.88,2026-05-11 23:56:15,8
EVT-000627,V10017,Juan Antonio Beltran Andrade,PS4,Efectivo,259.9,0.88,2026-05-11 23:56:19,8
EVT-000644,V16203,Gaspar Jaume Quesada,PS5,Efectivo,229.9,0.88,2026-05-11 23:56:20,8
EVT-000713,V14956,Luz de Plaza,PS5,Yape,459.8,0.88,2026-05-11 23:56:27,8
EVT-000753,V09723,Florina Camps Arana,Xbox,Tarjeta Crédito,249.9,0.88,2026-05-11 23:56:31,8
EVT-000970,V05923,Maricela Díaz-Aroca,PS5,Yape,299.9,0.88,2026-05-11 23:56:54,8
EVT-001048,V33794,Ángela Menéndez Daza,Switch,Tarjeta Crédito,229.9,0.88,2026-05-11 23:57:02,8
EVT-001245,V01694,Amador Bautista Gómez,Switch,Tarjeta Crédito,199.9,0.88,2026-05-11 23:57:22,8
EVT-001269,V23489,Ciriaco del Cabañas,PS5,Yape,229.9,0.88,2026-05-11 23:57:24,8
EVT-001301,V06010,Carmelo Espiridión Tirado Segura,PS5,Efectivo,299.9,0.88,2026-05-11 23:57:27,8
EVT-001372,V17855,Leonardo Cabello Aguiló,Xbox,Plin,219.9,0.88,2026-05-11 23:57:34,8
EVT-001440,V21095,Alondra Almazán Yuste,PS5,Tarjeta Crédito,219.9,0.88,2026-05-11 23:57:41,8
EVT-001500,V46684,Lourdes Seco Benavente,Switch,Efectivo,259.9,0.88,2026-05-11 23:57:47,8
EVT-000056,V00037,Vanesa Robledo Santamaria,PS5,Efectivo,499.8,0.88,2026-05-12 00:03:02,8
EVT-000125,V01742,Andrés Felipe de Cárdenas,PS5,Plin,229.9,0.88,2026-05-12 00:03:20,8
EVT-000229,V43812,Asunción Alberola Rivas,PS5,Plin,299.9,0.88,2026-05-12 00:03:36,8
EVT-000322,V09943,Serafina Sevilla,PS5,Efectivo,259.9,0.88,2026-05-12 00:03:48,8
EVT-000339,V47411,Román Lluch-Casado,PS5,Yape,299.9,0.88,2026-05-12 00:03:50,8
EVT-000056,V16037,Máximo Cesar Morillo Romeu,Switch,Efectivo,259.9,0.87,2026-05-11 23:18:52,8
EVT-000211,V04247,Florina de Rico,PC,Efectivo,229.9,0.87,2026-05-11 23:19:10,8
EVT-000418,V31864,Belén Ferrándiz-Fuster,PS5,Efectivo,459.8,0.87,2026-05-11 23:19:31,8
EVT-000082,V12026,Ariel Juliá Jordán,PS5,Tarjeta Crédito,519.8,0.87,2026-05-11 23:19:39,8
EVT-000117,V19424,Anabel Báez Marti,PS5,Tarjeta Crédito,869.7,0.87,2026-05-11 23:19:43,8
EVT-000130,V32708,Aureliano Gargallo Canals,Xbox,Tarjeta Débito,229.9,0.87,2026-05-11 23:19:44,8
EVT-000633,V02524,Ligia del Pont,PS5,Efectivo,579.8,0.87,2026-05-11 23:19:53,8
EVT-000656,V29729,Nazaret Casanovas Fortuny,PS5,Plin,299.9,0.87,2026-05-11 23:19:55,8
EVT-000716,V20373,Cristina Llopis Tena,PS5,Efectivo,439.8,0.87,2026-05-11 23:20:01,8
EVT-000317,V27280,Natalia del Valenciano,PS4,Tarjeta Débito,519.8,0.87,2026-05-11 23:20:03,8
EVT-000742,V02133,Samuel Pallarès Montenegro,PS5,Plin,299.9,0.87,2026-05-11 23:20:04,8
EVT-000751,V11739,Leonel Artemio Verdejo Peral,PS5,Tarjeta Crédito,299.9,0.87,2026-05-11 23:20:05,8
EVT-000344,V23092,Rufina Teresita Ibañez Vergara,PS5,Yape,599.8,0.87,2026-05-11 23:20:05,8
EVT-000760,V05806,Natanael Olmedo,PS5,Tarjeta Crédito,289.9,0.87,2026-05-11 23:20:06,8
EVT-000767,V25240,Blanca Prats Batlle,PS5,Tarjeta Débito,269.9,0.87,2026-05-11 23:20:06,8
EVT-000772,V35395,Albano Raya Piña,Switch,Tarjeta Débito,569.7,0.87,2026-05-11 23:20:07,8
EVT-000855,V17403,Esmeralda Echeverría,PS5,Efectivo,179.9,0.87,2026-05-11 23:20:15,8
EVT-001042,V38802,Horacio Torrents-Sabater,PS5,Yape,179.9,0.87,2026-05-11 23:20:34,8
EVT-001077,V13539,Constanza Leiva Figueras,PS5,Yape,229.9,0.87,2026-05-11 23:20:38,8
EVT-001078,V01161,Teodora del Contreras,Switch,Tarjeta Crédito,199.9,0.87,2026-05-11 23:20:38,8
EVT-001393,V42543,Vito Sabater,PS5,Yape,359.8,0.87,2026-05-11 23:21:09,8
EVT-001550,V43956,María Carmen Palomo Llanos,Xbox,Tarjeta Crédito,239.9,0.87,2026-05-11 23:21:25,8
EVT-001613,V39309,Carina Aliaga Folch,Switch,Plin,279.9,0.87,2026-05-11 23:21:32,8
EVT-001712,V06648,Almudena Saldaña Feliu,Xbox,Efectivo,459.8,0.87,2026-05-11 23:21:42,8
EVT-000015,V44714,Belén Ferrándiz-Fuster,PS5,Tarjeta Crédito,719.7,0.87,2026-05-11 23:52:20,8
EVT-000223,V28167,Valentina Quero Agudo,Switch,Plin,659.7,0.87,2026-05-11 23:52:41,8
EVT-000239,V27162,Nazaret Casanovas Fortuny,PC,Tarjeta Crédito,499.8,0.87,2026-05-11 23:52:43,8
EVT-000396,V33891,Tania Amaya,PS5,Tarjeta Crédito,299.9,0.87,2026-05-11 23:52:59,8
EVT-000432,V33099,Pascuala Barrena Priego,Switch,Tarjeta Crédito,279.9,0.87,2026-05-11 23:53:02,8
EVT-000465,V06219,Trinidad Cruz Valdés,PS5,Plin,289.9,0.87,2026-05-11 23:53:06,8
EVT-000480,V29998,Flavio Ibarra Blázquez,PC,Yape,179.9,0.87,2026-05-11 23:53:07,8
EVT-000508,V08682,Álvaro de Posada,Switch,Tarjeta Débito,559.8,0.87,2026-05-11 23:53:10,8
EVT-000511,V48784,Maximino Salas,PS5,Plin,599.8,0.87,2026-05-11 23:53:10,8
EVT-000514,V33968,Edelmira Arnal Castell,Switch,Tarjeta Crédito,249.9,0.87,2026-05-11 23:53:11,8
EVT-000571,V19205,Abraham del Hidalgo,PS5,Tarjeta Crédito,299.9,0.87,2026-05-11 23:53:16,8
EVT-000594,V40303,Vanesa Robledo Santamaria,PS5,Efectivo,299.9,0.87,2026-05-11 23:53:19,8
EVT-000732,V28200,Adán de Álvarez,PS5,Tarjeta Débito,439.8,0.87,2026-05-11 23:53:33,8
EVT-000867,V08874,Asunción Alberola Rivas,Switch,Tarjeta Débito,389.7,0.87,2026-05-11 23:53:47,8
EVT-000891,V27479,Germán del Simó,PS4,Efectivo,899.7,0.87,2026-05-11 23:53:50,8
EVT-001124,V28988,Timoteo Cazorla Palomino,Xbox,Tarjeta Débito,479.8,0.87,2026-05-11 23:54:15,8
EVT-001165,V18893,Pilar Quevedo Moliner,PC,Yape,229.9,0.87,2026-05-11 23:54:19,8
EVT-001179,V12926,Dan de Riera,PS5,Efectivo,719.7,0.87,2026-05-11 23:54:21,8
EVT-001221,V23626,Alex Rius Bastida,PS5,Plin,239.9,0.87,2026-05-11 23:54:25,8
EVT-001246,V35833,Adelaida Ugarte,PS5,Efectivo,299.9,0.87,2026-05-11 23:54:28,8
EVT-001363,V22350,Clotilde Carvajal Torrijos,PS5,Tarjeta Crédito,269.9,0.87,2026-05-11 23:54:40,8
EVT-001391,V32814,Pascuala Barrena Priego,PC,Tarjeta Débito,179.9,0.87,2026-05-11 23:54:43,8
EVT-001397,V23530,Vilma Arnal Sanmiguel,PS5,Efectivo,219.9,0.87,2026-05-11 23:54:44,8
EVT-000135,V37428,Vito Sabater,PS5,Efectivo,659.7,0.87,2026-05-11 23:55:15,8
EVT-000203,V02507,Eva Salas Andres,Switch,Tarjeta Crédito,259.9,0.87,2026-05-11 23:55:22,8
EVT-000130,V47404,Humberto Gordillo-Poza,Switch,Efectivo,249.9,0.87,2026-05-11 23:55:28,8
EVT-000326,V03658,Raúl Bernardo Carrasco Lucena,PS4,Tarjeta Crédito,259.9,0.87,2026-05-11 23:55:36,8
EVT-000433,V29175,Cloe Suarez Barral,Switch,Tarjeta Crédito,249.9,0.87,2026-05-11 23:55:47,8
EVT-000437,V30404,Belén Ferrándiz-Fuster,Switch,Efectivo,199.9,0.87,2026-05-11 23:55:48,8
EVT-000356,V27429,Luis Nicolás Guitart Pellicer,Xbox,Tarjeta Crédito,239.9,0.87,2026-05-11 23:55:51,8
EVT-000630,V45780,Isabel Amorós-Llorens,PS5,Efectivo,239.9,0.87,2026-05-11 23:56:19,8
EVT-000690,V26859,Isidoro Villalba Morera,PS5,Efectivo,439.8,0.87,2026-05-11 23:56:25,8
EVT-000696,V21487,Albano Herranz Farré,PS5,Tarjeta Crédito,249.9,0.87,2026-05-11 23:56:26,8
EVT-000721,V38544,Alejandra Huerta Iriarte,PS5,Yape,299.9,0.87,2026-05-11 23:56:28,8
EVT-000845,V07414,Héctor Correa Varela,PS5,Tarjeta Crédito,189.9,0.87,2026-05-11 23:56:41,8
EVT-000895,V04940,Wálter Pineda,PS5,Efectivo,749.7,0.87,2026-05-11 23:56:46,8
EVT-000996,V19031,Jerónimo Ferrández Chaparro,PS5,Efectivo,539.8,0.87,2026-05-11 23:56:56,8
EVT-001221,V05758,Marcela Valero Conesa,PS5,Yape,599.8,0.87,2026-05-11 23:57:19,8
EVT-001247,V04871,Alex Rius Bastida,PS5,Tarjeta Crédito,599.8,0.87,2026-05-11 23:57:22,8
EVT-001339,V07555,Noelia Valencia Borja,PS5,Tarjeta Crédito,299.9,0.87,2026-05-11 23:57:31,8
EVT-001432,V32592,Maricela Díaz-Aroca,PS5,Efectivo,599.8,0.87,2026-05-11 23:57:40,8
EVT-001452,V04395,Victorino Pedro-Quintana,Switch,Plin,249.9,0.87,2026-05-11 23:57:42,8
EVT-001462,V40286,Leyre Olmo Bou,PS4,Tarjeta Débito,379.8,0.87,2026-05-11 23:57:43,8
EVT-001499,V21892,Curro Arribas Miró,Switch,Tarjeta Crédito,129.9,0.87,2026-05-11 23:57:47,8
EVT-000061,V14434,Alcides Pepe Vázquez Lucena,Switch,Tarjeta Crédito,189.9,0.87,2026-05-12 00:03:03,8
EVT-000231,V39847,Azahar Conde Haro,PS4,Tarjeta Débito,599.8,0.87,2026-05-12 00:03:36,8
EVT-000272,V36697,Ariel Ribera-Castell,PS5,Plin,479.8,0.87,2026-05-12 00:03:42,8
EVT-000173,V23868,Florencio Gilabert,PS5,Tarjeta Crédito,459.8,0.86,2026-05-11 23:19:06,8
EVT-000198,V00589,Vito Sabater,PS5,Tarjeta Crédito,479.8,0.86,2026-05-11 23:19:09,8
EVT-000264,V43827,Lucía Iglesias-Casares,Xbox,Plin,239.9,0.86,2026-05-11 23:19:16,8
EVT-000279,V12535,Ema Neira,Switch,Tarjeta Crédito,499.8,0.86,2026-05-11 23:19:17,8
EVT-000309,V47916,Diana de Iborra,PS5,Tarjeta Crédito,189.9,0.86,2026-05-11 23:19:20,8
EVT-000576,V13850,Alejandra Huerta Iriarte,PS5,Tarjeta Débito,499.8,0.86,2026-05-11 23:19:47,8
EVT-000651,V44574,Verónica Atienza Barrena,PS5,Tarjeta Crédito,229.9,0.86,2026-05-11 23:19:55,8
EVT-000246,V21754,Beatriz del Castelló,Switch,Yape,199.9,0.86,2026-05-11 23:19:56,8
EVT-000676,V37932,Eufemia Abril Canals,Xbox,Tarjeta Débito,239.9,0.86,2026-05-11 23:19:57,8
EVT-000396,V32834,Celestina Amor Cárdenas,PS5,Yape,269.9,0.86,2026-05-11 23:20:11,8
EVT-000435,V41630,Ceferino Osorio Lorenzo,PC,Plin,499.8,0.86,2026-05-11 23:20:15,8
EVT-000858,V45151,Carmelo Folch Parra,PS5,Tarjeta Crédito,259.9,0.86,2026-05-11 23:20:15,8
EVT-000481,V48915,Berta de Córdoba,PS5,Tarjeta Crédito,439.8,0.86,2026-05-11 23:20:19,8
EVT-000495,V27754,Noemí Luque Roig,PS5,Tarjeta Débito,299.9,0.86,2026-05-11 23:20:21,8
EVT-001008,V08385,Candelaria Montes Silva,PS4,Tarjeta Débito,379.8,0.86,2026-05-11 23:20:31,8
EVT-001153,V11018,Edelmira Ramón Miguel,Switch,Plin,279.9,0.86,2026-05-11 23:20:45,8
EVT-001296,V08863,Carlos de Galvez,Switch,Yape,499.8,0.86,2026-05-11 23:21:00,8
EVT-001347,V48701,Coral Múñiz Bellido,Xbox,Plin,359.8,0.86,2026-05-11 23:21:05,8
EVT-001350,V30609,Pablo Guillén Aguilar,PC,Yape,459.8,0.86,2026-05-11 23:21:05,8
EVT-001470,V18058,Lorenza Ripoll-Pou,PS5,Plin,229.9,0.86,2026-05-11 23:21:17,8
EVT-001677,V43688,Adelaida Luz Checa Roca,PS5,Plin,289.9,0.86,2026-05-11 23:21:38,8
EVT-001704,V28127,Wilfredo Abellán Lopez,Xbox,Efectivo,439.8,0.86,2026-05-11 23:21:41,8
EVT-000011,V21645,África Artigas Huerta,PS5,Efectivo,599.8,0.86,2026-05-11 23:52:20,8
EVT-000200,V11804,Ema Neira,Xbox,Tarjeta Débito,239.9,0.86,2026-05-11 23:52:39,8
EVT-000207,V33776,Adela Castillo,PC,Plin,749.7,0.86,2026-05-11 23:52:40,8
EVT-000252,V37326,Leyre Olmo Bou,PC,Tarjeta Crédito,519.8,0.86,2026-05-11 23:52:44,8
EVT-000294,V04213,Verónica Atienza Barrena,PC,Tarjeta Débito,259.8,0.86,2026-05-11 23:52:48,8
EVT-000320,V32693,Godofredo Fermín Santamaria Aguado,Xbox,Yape,229.9,0.86,2026-05-11 23:52:51,8
EVT-000361,V44982,Edelmira Ramón Miguel,PS5,Efectivo,899.7,0.86,2026-05-11 23:52:55,8
EVT-000438,V17694,Sol Pozo Company,PS5,Yape,249.9,0.86,2026-05-11 23:53:03,8
EVT-000440,V20687,Constanza Mendizábal,PS5,Yape,659.7,0.86,2026-05-11 23:53:03,8
EVT-000454,V24463,Nazaret Escalona Galán,PS5,Yape,289.9,0.86,2026-05-11 23:53:05,8
EVT-000560,V07051,Flavio Ibarra Blázquez,PS5,Tarjeta Crédito,249.9,0.86,2026-05-11 23:53:15,8
EVT-000711,V24512,Simón Segismundo Buendía Ros,Switch,Efectivo,249.9,0.86,2026-05-11 23:53:31,8
EVT-000819,V39014,Juan Carlos Casemiro Vara Alberdi,PC,Yape,219.9,0.86,2026-05-11 23:53:42,8
EVT-000825,V35948,Severino Narváez Acero,PS5,Efectivo,229.9,0.86,2026-05-11 23:53:43,8
EVT-000845,V07777,Dolores Casado Anaya,Switch,Plin,259.9,0.86,2026-05-11 23:53:45,8
EVT-001076,V12889,Ceferino Osorio Lorenzo,PS5,Tarjeta Débito,579.8,0.86,2026-05-11 23:54:10,8
EVT-001086,V06200,Alcides Pepe Vázquez Lucena,PC,Tarjeta Crédito,659.7,0.86,2026-05-11 23:54:11,8
EVT-001130,V15830,Ágata Millán Vives,PC,Tarjeta Débito,229.9,0.86,2026-05-11 23:54:16,8
EVT-001348,V40838,Abraham de Angulo,PS5,Yape,689.7,0.86,2026-05-11 23:54:38,8
EVT-001418,V27723,Andrés Felipe de Cárdenas,Xbox,Yape,249.9,0.86,2026-05-11 23:54:46,8
EVT-000033,V26496,Amador Bautista Gómez,PS5,Tarjeta Crédito,219.9,0.86,2026-05-11 23:55:04,8
EVT-000166,V12272,Eva María Cases Vaquero,PS5,Tarjeta Crédito,219.9,0.86,2026-05-11 23:55:18,8
EVT-000221,V44788,Xiomara Heras Barberá,PS5,Tarjeta Crédito,289.9,0.86,2026-05-11 23:55:24,8
EVT-000237,V27594,Dolores de Querol,PS4,Yape,299.9,0.86,2026-05-11 23:55:26,8
EVT-000136,V13520,Rufina Teresita Ibañez Vergara,PS5,Tarjeta Crédito,219.9,0.86,2026-05-11 23:55:28,8
EVT-000166,V35666,Asunción Catalán Sedano,PS5,Efectivo,299.9,0.86,2026-05-11 23:55:31,8
EVT-000369,V27456,María Carmen Palomo Llanos,PS5,Tarjeta Débito,179.9,0.86,2026-05-11 23:55:40,8
EVT-000412,V06731,Ema Neira,PS5,Plin,299.9,0.86,2026-05-11 23:55:56,8
EVT-000517,V43173,Ciriaco del Cabañas,PS5,Tarjeta Débito,659.7,0.86,2026-05-11 23:56:07,8
EVT-000550,V34609,Feliciano Pla Corral,PS5,Tarjeta Crédito,299.9,0.86,2026-05-11 23:56:11,8
EVT-000564,V32760,Adriana Roldán Teruel,PS5,Tarjeta Crédito,219.9,0.86,2026-05-11 23:56:12,8
EVT-000596,V36320,Marciano Agustín,PS5,Tarjeta Débito,579.8,0.86,2026-05-11 23:56:15,8
EVT-000681,V04584,Toño Fiol Rodríguez,PC,Plin,249.9,0.86,2026-05-11 23:56:24,8
EVT-000814,V29092,Aura España Ballester,PS5,Yape,189.9,0.86,2026-05-11 23:56:38,8
EVT-000818,V20792,Fulgencio Aristides Sacristán Estevez,Xbox,Yape,239.9,0.86,2026-05-11 23:56:38,8
EVT-000925,V47145,Ovidio Alba Llobet,PS5,Tarjeta Crédito,459.8,0.86,2026-05-11 23:56:49,8
EVT-000959,V05266,Sol Llano Tejada,PS4,Tarjeta Crédito,259.9,0.86,2026-05-11 23:56:53,8
EVT-001398,V04643,Bernardo Tejero Garzón,PS5,Plin,289.9,0.86,2026-05-11 23:57:37,8
EVT-001404,V20293,Antonia Coloma Peral,Xbox,Plin,239.9,0.86,2026-05-11 23:57:38,8
EVT-000184,V29863,Ciriaco del Cabañas,PS5,Tarjeta Débito,519.8,0.86,2026-05-12 00:03:29,8
EVT-000224,V16748,Olga Menendez Benitez,PS4,Plin,189.9,0.85,2026-05-11 23:19:11,8
EVT-000249,V20280,Luis Ángel Jordán Rueda,PS5,Efectivo,459.8,0.85,2026-05-11 23:19:14,8
EVT-000334,V09472,Porfirio Espada Cruz,PS5,Plin,439.8,0.85,2026-05-11 23:19:23,8
EVT-000396,V18518,Gil Leal Diego,PS5,Efectivo,249.9,0.85,2026-05-11 23:19:29,8
EVT-000423,V03537,Adán de Álvarez,PS5,Tarjeta Débito,869.7,0.85,2026-05-11 23:19:32,8
EVT-000424,V22715,Flavia Gallo Roda,Xbox,Tarjeta Crédito,259.9,0.85,2026-05-11 23:19:32,8
EVT-000063,V13184,Paloma Jara,PS5,Plin,599.8,0.85,2026-05-11 23:19:37,8
EVT-000489,V05608,Alcides Pepe Vázquez Lucena,PC,Efectivo,179.9,0.85,2026-05-11 23:19:38,8
EVT-000508,V13088,Albano Tomás Aragonés,PS5,Tarjeta Crédito,299.9,0.85,2026-05-11 23:19:40,8
EVT-000180,V42024,Rocío Ramos Mínguez,PC,Tarjeta Crédito,219.9,0.85,2026-05-11 23:19:49,8
EVT-000704,V12860,Hugo Nevado Iglesias,PS5,Tarjeta Débito,219.9,0.85,2026-05-11 23:20:00,8
EVT-000298,V48885,Severino Narváez Acero,PC,Tarjeta Débito,219.9,0.85,2026-05-11 23:20:01,8
EVT-000759,V01056,Eutimio Moliner,PS5,Yape,499.8,0.85,2026-05-11 23:20:05,8
EVT-000789,V10684,Maricela Ágata Pascual Egea,PC,Tarjeta Crédito,219.9,0.85,2026-05-11 23:20:08,8
EVT-000399,V35738,Eva María Cases Vaquero,Switch,Tarjeta Crédito,599.7,0.85,2026-05-11 23:20:11,8
EVT-000839,V00315,José Manuel Ruperto Atienza Plaza,PS5,Efectivo,299.9,0.85,2026-05-11 23:20:14,8
EVT-000425,V44179,Eustaquio Abascal Cerdá,PS5,Plin,299.9,0.85,2026-05-11 23:20:14,8
EVT-000857,V09363,Carmela Zaragoza Domínguez,PS5,Tarjeta Débito,289.9,0.85,2026-05-11 23:20:15,8
EVT-000455,V29827,Rosalva del Guerra,PS5,Plin,249.9,0.85,2026-05-11 23:20:17,8
EVT-000938,V49139,Lisandro Amorós Garrido,PS5,Efectivo,439.8,0.85,2026-05-11 23:20:23,8
EVT-000968,V33323,Wálter Pineda,PS5,Tarjeta Crédito,299.9,0.85,2026-05-11 23:20:27,8
EVT-001139,V42597,Bernardo Tejero Garzón,PS5,Yape,219.9,0.85,2026-05-11 23:20:44,8
EVT-001170,V43206,Blanca Prats Batlle,PS5,Efectivo,229.9,0.85,2026-05-11 23:20:47,8
EVT-001375,V41933,Lucía Iglesias-Casares,Switch,Efectivo,199.9,0.85,2026-05-11 23:21:08,8
EVT-001389,V00198,Carmelo Folch Parra,Xbox,Tarjeta Débito,719.7,0.85,2026-05-11 23:21:09,8
EVT-001406,V48935,Luciano Toledo Valverde,PS5,Yape,299.9,0.85,2026-05-11 23:21:11,8
EVT-001450,V14198,Lupe Seco Galván,PS5,Tarjeta Crédito,219.9,0.85,2026-05-11 23:21:15,8
EVT-001462,V27711,Alma Marco Ochoa,Switch,Tarjeta Débito,129.9,0.85,2026-05-11 23:21:16,8
EVT-001495,V07606,Piedad Benavides-Alegria,PS5,Efectivo,219.9,0.85,2026-05-11 23:21:20,8
EVT-001594,V08266,Ruperto Hervia Cardona,PC,Efectivo,519.8,0.85,2026-05-11 23:21:30,8
EVT-000051,V38389,Marina Plaza Ferrera,PS5,Efectivo,599.8,0.85,2026-05-11 23:52:24,8
EVT-000317,V07798,Julia de Lopez,PC,Tarjeta Crédito,219.9,0.85,2026-05-11 23:52:51,8
EVT-000329,V19405,Rebeca Coello Reguera,PS5,Tarjeta Crédito,899.7,0.85,2026-05-11 23:52:52,8
EVT-000341,V10571,Constanza Leiva Figueras,Switch,Tarjeta Crédito,129.9,0.85,2026-05-11 23:52:53,8
EVT-000406,V20628,Roberto Borrego,PS4,Tarjeta Débito,379.8,0.85,2026-05-11 23:53:00,8
EVT-000497,V21932,Sol Alemán Gallardo,PS5,Plin,659.7,0.85,2026-05-11 23:53:09,8
EVT-000517,V14952,Luz Ríos,PS5,Efectivo,299.9,0.85,2026-05-11 23:53:11,8
EVT-000536,V19720,Flavia Gallo Roda,PS5,Tarjeta Crédito,239.9,0.85,2026-05-11 23:53:13,8
EVT-000586,V13233,David Garmendia-Tudela,PS5,Plin,499.8,0.85,2026-05-11 23:53:18,8
EVT-000640,V22161,Bernarda Pedrosa Montaña,PS4,Efectivo,189.9,0.85,2026-05-11 23:53:23,8
EVT-000741,V13370,Adán de Álvarez,PS5,Tarjeta Crédito,269.9,0.85,2026-05-11 23:53:34,8
EVT-000905,V25331,Noelia Valencia Borja,PS5,Tarjeta Débito,599.8,0.85,2026-05-11 23:53:51,8
EVT-000987,V00404,Nazaret Casanovas Fortuny,Switch,Yape,259.9,0.85,2026-05-11 23:54:01,8
EVT-001197,V02373,Alcides Pepe Vázquez Lucena,PC,Tarjeta Crédito,249.9,0.85,2026-05-11 23:54:23,8
EVT-001211,V35827,Moreno Rodriguez Ferrer,PS5,Tarjeta Débito,579.8,0.85,2026-05-11 23:54:24,8
EVT-001292,V49992,Iris Cabañas Esteban,PS5,Yape,269.9,0.85,2026-05-11 23:54:33,8
EVT-001312,V33207,Pascuala Barrena Priego,Xbox,Efectivo,129.9,0.85,2026-05-11 23:54:35,8
EVT-000010,V30063,Valentina Quero Agudo,PS5,Efectivo,299.9,0.85,2026-05-11 23:55:15,8
EVT-000182,V06830,Ariel Juliá Jordán,Switch,Yape,599.7,0.85,2026-05-11 23:55:20,8
EVT-000204,V16341,Serafina Sevilla,PS5,Yape,499.8,0.85,2026-05-11 23:55:22,8
EVT-000095,V30236,Curro Solís Alarcón,PS4,Yape,379.8,0.85,2026-05-11 23:55:24,8
EVT-000225,V35171,Dani del Balaguer,PS5,Efectivo,299.9,0.85,2026-05-11 23:55:25,8
EVT-000247,V09674,Lola Torrent Pulido,PS5,Tarjeta Crédito,239.9,0.85,2026-05-11 23:55:39,8
EVT-000329,V12831,Olivia Domínguez Sebastián,PS5,Yape,289.9,0.85,2026-05-11 23:55:48,8
EVT-000471,V32485,Candelaria Montes Silva,PS5,Tarjeta Crédito,249.9,0.85,2026-05-11 23:55:52,8
EVT-000396,V22168,Eustaquio Abascal Cerdá,Switch,Tarjeta Débito,499.8,0.85,2026-05-11 23:55:55,8
EVT-000436,V01158,Sol Pozo Company,Switch,Yape,259.8,0.85,2026-05-11 23:55:59,8
EVT-000471,V18514,Marcela Valero Conesa,PS5,Yape,249.9,0.85,2026-05-11 23:56:02,8
EVT-000487,V22240,Florina Camps Arana,Switch,Plin,279.9,0.85,2026-05-11 23:56:04,8
EVT-000697,V35468,Tatiana Serra Carretero,Switch,Tarjeta Débito,499.8,0.85,2026-05-11 23:56:26,8
EVT-000867,V26426,Florinda Quirós Muro,PS5,Tarjeta Débito,299.9,0.85,2026-05-11 23:56:43,8
EVT-001173,V43753,Noemí Luque Roig,Switch,Tarjeta Crédito,129.9,0.85,2026-05-11 23:57:14,8
EVT-001282,V06767,Aurora Quintanilla Pou,PS5,Efectivo,539.8,0.85,2026-05-11 23:57:25,8
EVT-001468,V29429,Jacinta Itziar Bellido Gimenez,PS5,Efectivo,289.9,0.85,2026-05-11 23:57:44,8
EVT-001476,V34365,Trinidad Llano Guerrero,PC,Tarjeta Débito,379.8,0.85,2026-05-11 23:57:45,8
EVT-001485,V38778,Aurelio Canet Dávila,Switch,Plin,249.9,0.85,2026-05-11 23:57:46,8
EVT-000023,V09543,Fanny Rueda Coll,PC,Yape,499.8,0.85,2026-05-12 00:02:57,8
EVT-000059,V46415,Fulgencio Páez Vélez,PS5,Efectivo,359.8,0.85,2026-05-12 00:03:03,8
EVT-000060,V49606,Xiomara Heras Barberá,Switch,Efectivo,259.8,0.85,2026-05-12 00:03:03,8
EVT-000118,V00301,Rosendo de Somoza,PS4,Tarjeta Crédito,539.8,0.85,2026-05-12 00:03:19,8
EVT-000191,V44616,Javi Tormo Tur,PC,Tarjeta Crédito,179.9,0.85,2026-05-12 00:03:31,8
EVT-000201,V28182,Flora Ballester Paz,Xbox,Yape,259.9,0.85,2026-05-12 00:03:32,8
EVT-000294,V30862,Pascuala Barrena Priego,PS5,Plin,269.9,0.84,2026-05-11 23:19:19,8
EVT-000437,V49654,Alcides Pepe Vázquez Lucena,PS5,Plin,219.9,0.84,2026-05-11 23:19:33,8
EVT-000027,V48832,Héctor Correa Varela,Switch,Plin,499.8,0.84,2026-05-11 23:19:33,8
EVT-000473,V46696,Porfirio Espada Cruz,Switch,Tarjeta Débito,249.9,0.84,2026-05-11 23:19:37,8
EVT-000293,V49519,Mario Yáñez-Aragón,PC,Tarjeta Crédito,659.7,0.84,2026-05-11 23:20:00,8
EVT-000718,V26780,René Corral Mármol,PS5,Yape,749.7,0.84,2026-05-11 23:20:01,8
EVT-000764,V01581,Renata Emilia Córdoba Gual,Switch,Yape,519.8,0.84,2026-05-11 23:20:06,8
